Date,AdNetworkType,Device,CampaignId,CampaignName,AdGroupName,AdGroupId,AdId,Cost,Impressions,Clicks,Sessions,Bounces,Conversions_285608565_AUTO,Conversions_260822790_AUTO,Conversions_260822845_AUTO,Conversions_257359290_AUTO,Conversions_256317730_AUTO,Conversions_258739012_AUTO
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,24,55,2,2,0,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,21.34,31,2,2,1,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,52.56,20,3,3,1,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,73.48,24,6,5,0,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,3,0,0,0,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,12.29,5,1,1,0,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,4,0,0,0,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,2,0,0,0,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,39.17,15,3,3,1,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,3,0,0,0,--,--,--,--,--,--
2024-04-19,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,2,0,0,0,--,--,--,--,--,--
2024-04-19,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,6.78,8,1,1,0,--,--,--,--,--,--
2024-04-19,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,7.75,7,1,1,0,--,--,--,--,--,--
2024-04-19,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,47.09,8,4,3,1,--,--,--,--,--,--
2024-04-19,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,16.19,5,1,1,0,--,--,--,--,--,--
2024-04-19,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,0,8,0,0,0,--,--,--,--,--,--
2024-04-19,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,2,0,0,0,--,--,--,--,--,--
2024-04-19,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,17,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,2.4,2,1,1,1,--,--,--,--,--,--
2024-04-20,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,0,5,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,13.54,154,2,1,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,27,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,7.56,77,1,1,1,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,12,33,1,1,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,84,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,3,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850821826,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,39,0,1,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,15.6,102,3,3,2,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,34.46,144,4,4,1,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,163.91,2256,21,18,7,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,4,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,70.76,1004,12,10,5,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953536,0,3,0,0,0,--,--,--,--,--,--
2024-04-20,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953537,0,5,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,11.79,1,1,2,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,11.08,2,1,1,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,66.73,13,2,2,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,51.87,14,2,1,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,0,5,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,184.51,42,11,9,2,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,31.38,9,2,2,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,50.38,11,2,2,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,0,4,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,17.62,7,1,1,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,3,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,20.52,8,1,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,5,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,5,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344940,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,7.48,6,1,1,1,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,0,23,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,183.46,101,13,14,4,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,35.75,75,5,4,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,428.45,179,34,32,6,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,206.84,87,16,17,5,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,137.81,63,9,8,1,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,302.48,172,22,24,2,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,63.32,54,4,4,2,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,54.62,22,4,4,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,33.88,15,3,3,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,52.38,25,4,4,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,3,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,12.16,4,1,1,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,3,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,9.69,18,1,1,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,5,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,10.59,2,1,1,1,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,0,8,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,32.98,5,3,3,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,10.86,3,1,1,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,0,2,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,19.11,12,1,3,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,0,4,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,1,0,0,0,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,24.51,3,2,2,1,--,--,--,--,--,--
2024-04-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,21,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,3,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,14.89,9,1,1,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,13,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,5.05,1,1,1,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,3,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,16,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,24.05,275,4,4,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,8.76,240,2,2,1,--,--,--,--,--,--
2024-04-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,5,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,2.86,47,1,1,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,55,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,21,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,32.57,122,2,2,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,4,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,131,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,35,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,80.86,541,14,11,3,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,294.51,4450,49,49,9,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,30,0,0,0,--,--,--,--,--,--
2024-04-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,8.41,309,3,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,7,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,30.15,3,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,176.21,19,6,8,1,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,22.17,9,1,1,1,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,14.8,7,1,1,1,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,15.26,2,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,107.3,25,7,7,1,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,90.34,11,4,4,2,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,0,4,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,23.51,3,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,2.7,1,1,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,27.3,9,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,9,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,7,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,0,24,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,131.73,98,10,9,2,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,131.12,60,8,9,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,315.41,119,21,22,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,288.57,135,25,24,3,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,146.04,59,9,9,2,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,166.57,137,13,14,2,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,69.26,45,4,3,1,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,51.19,21,2,2,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,11.09,18,1,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,59.31,22,5,5,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,13.13,9,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,32.42,15,2,2,1,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,8,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,0,1,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,47.07,9,2,2,0,--,--,--,--,--,--
2024-04-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,14.3,3,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,8.36,9,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,0,2,0,0,0,--,--,--,--,--,--
2024-04-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,11.61,6,1,1,0,--,--,--,--,--,--
2024-04-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,7.22,14,1,1,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,9,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,2,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,9,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,6,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,8,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,20.31,254,3,3,1,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,118,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,4,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,5,0,0,0,--,--,--,--,--,--
2024-04-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,13.28,15,1,0,0,--,--,--,--,--,--
